age,annual_income,monthly_expenses,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_amount,Recommended Loan
49,14400,6000.0,0,1,5,450,1,0.5,12000,Agri Term Loan
27,12000,4100.0,2,1,4,475,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
45,18000,4500.0,0,1,3,450,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
28,12000,4000.0,3,1,5,350,1,0.5,12000,Agri Term Loan
41,14400,5000.0,0,1,3,350,1,0.5,12000,Agri Term Loan
36,12000,4300.0,2,1,4,380,1,0.5,12000,Agri Term Loan
35,12000,4200.0,1,1,3,360,1,0.5,12000,Agri Term Loan
34,14400,4300.0,1,1,3,530,1,0.5,12000,Agri Term Loan
26,12000,4100.0,1,1,3,350,1,0.5,12000,Agri Term Loan
40,12000,4000.0,0,1,3,400,1,0.5,8000,Agri Term Loan
36,12000,4300.0,1,1,4,525,1,0.5,10000,Kisan Power
33,12000,4100.0,2,1,4,340,1,0.5,8000,Agri Loan
35,20000,800.0,3,1,1,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
32,50000,2000.0,3,1,1,750,1,0.5,10000,Kisan Power
26,50000,800.0,2,1,2,300,0,1.0,10000,Agri Term Loan
30,50000,1000.0,4,1,2,400,0,0.5,10000,Kisan Power
27,36000,800.0,1,1,2,400,1,1.0,10000,Kisan Power
21,36000,800.0,1,1,2,250,0,0.5,10000,Agri Loan
27,50000,1000.0,1,1,2,1000,0,1.0,10000,Kisan Power
35,50000,1000.0,3,1,2,1620,1,1.0,10000,Agri Term Loan
50,50000,2000.0,4,1,1,1000,0,0.5,10000,Kisan Power
23,30000,1500.0,2,1,1,800,1,1.0,10000,Agri Term Loan
40,24000,1000.0,2,1,1,450,1,0.5,10000,Kisan Power
50,50000,1000.0,1,1,2,500,1,1.0,10000,Kisan Power
23,30000,1000.0,0,1,1,350,0,0.5,10000,Kisan Power
39,50000,2000.0,3,1,2,250,0,0.5,10000,Agri Loan
28,36000,800.0,2,1,2,350,0,0.5,10000,Agri Term Loan
56,60000,4000.0,0,1,3,700,1,0.5,12000,Kisan Power
35,50000,1000.0,2,1,1,600,0,0.5,10000,Agri Term Loan
24,48000,1000.0,2,1,2,300,0,0.5,10000,Agri Term Loan
45,50000,2000.0,2,1,2,1200,0,0.5,10000,Kisan Power
49,60000,3500.0,0,1,3,600,1,1.0,5000,Mahabank Kisan All Purpose Term Loan
28,60000,3500.0,1,1,3,600,1,1.0,13000,Mahabank Kisan All Purpose Term Loan
44,60000,3500.0,0,1,3,600,1,1.0,12000,Agri Term Loan
30,60000,3500.0,2,1,4,600,1,1.0,12000,Agri Term Loan
41,60000,3500.0,0,1,4,400,1,1.0,15000,Kisan Power
33,60000,3500.0,2,1,4,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
41,60000,3500.0,0,1,3,600,1,1.0,15000,Agri Term Loan
23,12000,4100.0,1,1,3,390,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
50,50000,1000.0,2,1,2,500,1,0.5,10000,Agri Term Loan
60,48000,800.0,2,1,2,800,0,0.5,10000,Agri Term Loan
43,48000,800.0,0,1,2,1000,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
38,48000,800.0,4,1,2,800,0,0.5,10000,Agri Term Loan
60,50000,800.0,1,1,2,250,0,0.5,10000,Kisan Power
26,40000,1500.0,1,1,1,800,0,0.5,10000,Agri Term Loan
38,50000,1000.0,2,1,2,800,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
29,60000,3500.0,1,1,3,600,1,1.0,8000,Kisan Power
49,50000,1000.0,3,1,2,600,0,0.5,10000,Agri Loan
22,50000,2000.0,1,1,1,1000,0,0.5,10000,Agri Term Loan
44,60000,4000.0,1,1,3,600,1,1.0,14000,Agri Term Loan
28,60000,4000.0,1,1,3,600,1,1.0,15000,Agri Term Loan
38,24000,4000.0,3,1,2,400,1,1.0,10000,Agri Term Loan
30,48000,2500.0,2,1,2,200,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
26,24000,3000.0,2,1,2,400,1,1.0,10000,Agri Term Loan
45,60000,3500.0,1,1,4,600,1,1.0,13000,Agri Loan
32,12000,4000.0,2,1,4,200,0,0.5,8000,Mahabank Kisan All Purpose Term Loan
32,13200,4100.0,2,1,4,220,0,0.5,8000,Mahabank Kisan All Purpose Term Loan
25,12000,4000.0,1,1,3,200,0,0.5,8000,Kisan Power
47,12000,3900.0,0,1,2,280,1,1.0,8000,Agri Loan
35,14400,4100.0,2,1,4,280,1,1.0,8000,Agri Loan
21,13200,4100.0,1,1,3,300,1,1.0,8000,Agri Term Loan
20,12000,4000.0,1,1,4,280,0,1.0,8000,Agri Term Loan
32,14400,4150.0,2,1,4,280,1,1.0,8000,Agri Term Loan
35,12000,4150.0,1,1,3,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
49,12000,4000.0,0,1,3,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
20,14400,3700.0,0,1,2,300,1,1.0,8000,Agri Term Loan
40,12000,4150.0,1,1,4,300,1,1.0,8000,Agri Term Loan
35,12000,4000.0,2,1,4,280,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,36000,3000.0,1,1,2,240,0,1.0,10000,Agri Term Loan
51,15600,4100.0,0,1,2,340,1,1.0,10000,Agri Term Loan
43,12000,4000.0,1,1,3,300,1,1.0,8000,Kisan Power
38,24000,3000.0,0,1,2,100,1,1.0,8000,Kisan Power
31,15000,3000.0,2,1,2,200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
42,24000,1200.0,1,1,6,200,1,0.5,12000,Kisan Power
33,30000,1500.0,2,1,4,200,0,0.5,12000,Agri Term Loan
26,24000,1500.0,2,1,4,200,1,0.5,12000,Kisan Power
27,24000,2500.0,1,1,2,300,1,1.0,8000,Kisan Power
33,24000,1300.0,2,1,4,200,1,0.5,12000,Agri Term Loan
27,24000,1200.0,1,1,3,200,1,1.0,12000,Agri Term Loan
47,30000,1300.0,1,1,3,200,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
33,30000,1500.0,2,1,4,200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
32,96000,9600.0,1,1,3,120,0,1.0,12000,Agri Term Loan
39,12000,4700.0,0,1,4,560,1,0.5,10000,Agri Term Loan
44,24000,1200.0,0,1,6,200,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
26,14400,4200.0,1,1,3,580,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
40,14400,4700.0,2,1,5,500,1,0.5,10000,Agri Loan
54,24000,1300.0,0,1,2,200,0,0.5,8000,Agri Term Loan
34,14400,4500.0,2,1,4,600,1,0.5,10000,Kisan Power
25,12000,4000.0,1,1,3,500,1,0.5,10000,Kisan Power
29,12000,4300.0,2,1,4,500,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
36,12000,3700.0,2,1,4,800,1,0.5,8000,Agri Loan
38,12000,4200.0,1,1,3,570,1,0.5,8000,Agri Term Loan
40,84000,6000.0,0,1,4,120,0,1.0,12000,Agri Term Loan
34,12000,4300.0,1,1,4,600,1,0.5,8000,Agri Term Loan
46,12000,4000.0,2,1,4,400,1,0.5,8000,Agri Loan
38,72000,5000.0,2,1,4,120,0,1.0,12000,Mahabank Kisan All Purpose Term Loan
33,96000,7000.0,2,1,4,120,0,1.0,12000,Agri Loan
41,24000,5000.0,1,1,2,800,1,1.0,15000,Kisan Power
40,108000,5000.0,1,1,4,350,1,1.0,9000,Agri Term Loan
31,108000,6000.0,2,1,4,120,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
43,108000,12000.0,1,1,3,250,1,1.0,12000,Agri Loan
35,108000,6000.0,2,1,4,250,1,1.0,12000,Agri Term Loan
34,108000,10000.0,2,0,4,300,1,1.0,7000,Agri Term Loan
37,96000,6000.0,2,1,3,120,1,1.0,12000,Agri Term Loan
25,24000,3000.0,1,1,2,100,1,1.0,8000,Agri Term Loan
28,18000,4000.0,1,1,3,340,1,0.5,10000,Agri Loan
30,24000,1500.0,1,1,2,100,1,1.0,8000,Agri Term Loan
29,18000,4000.0,2,1,4,350,1,0.5,10000,Agri Loan
25,12000,3700.0,2,1,4,400,1,0.5,10000,Agri Loan
33,108000,7000.0,2,0,4,250,1,1.0,7000,Agri Term Loan
47,14400,4200.0,0,1,3,490,1,0.5,10000,Kisan Power
32,12000,3700.0,2,1,4,390,1,0.5,8000,Agri Loan
29,12000,4000.0,1,1,3,400,1,0.5,8000,Kisan Power
22,12000,3700.0,1,1,3,400,1,0.5,8000,Agri Loan
24,12000,4300.0,2,1,4,390,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
33,48000,3500.0,3,1,2,300,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
57,8000,1500.0,0,1,3,2000,1,0.5,8000,Agri Term Loan
32,30000,2000.0,2,1,4,2000,1,0.5,8000,Kisan Power
29,30000,2000.0,2,1,4,1800,1,0.5,8000,Agri Term Loan
38,36000,5000.0,3,1,2,400,1,1.0,15000,Kisan Power
32,30000,2000.0,2,1,4,1800,1,0.5,8000,Kisan Power
30,48000,2500.0,2,1,2,100,1,1.0,15000,Kisan Power
33,30000,2000.0,2,1,4,2000,1,0.5,8000,Agri Term Loan
31,36000,1000.0,1,1,3,1800,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
47,30000,2500.0,0,1,3,2000,1,0.5,8000,Agri Term Loan
35,84000,5500.0,2,1,4,120,0,1.0,12000,Agri Term Loan
40,36000,4000.0,2,1,2,600,1,1.0,15000,Agri Term Loan
38,36000,2000.0,1,1,3,2000,1,0.5,8000,Agri Loan
36,108000,6000.0,3,1,5,250,1,1.0,9700,Agri Loan
38,36000,1500.0,0,1,2,1800,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
41,30000,1500.0,1,1,3,1800,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
45,60000,4500.0,0,1,4,800,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
55,30000,2000.0,0,1,4,2000,1,0.5,8000,Agri Term Loan
58,30000,2000.0,0,1,3,2000,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
25,36000,1500.0,1,1,3,1800,1,0.5,8000,Agri Term Loan
33,30000,2000.0,2,1,4,2000,1,0.5,8000,Kisan Power
40,12000,4300.0,1,1,4,420,1,0.5,10000,Agri Loan
40,36000,2000.0,2,1,4,1500,1,0.5,8000,Agri Loan
51,36000,2000.0,1,1,3,1400,1,0.5,8000,Agri Term Loan
34,36000,2000.0,2,1,4,2000,1,0.5,8000,Agri Loan
26,24000,3500.0,2,1,2,400,1,1.0,12000,Agri Term Loan
25,48000,2700.0,1,1,2,300,1,1.0,12000,Kisan Power
45,48000,5000.0,0,1,4,800,1,1.0,12000,Kisan Power
31,42000,2000.0,2,1,4,1300,1,0.5,8000,Agri Term Loan
56,36000,1000.0,0,1,2,1600,1,0.5,8000,Agri Term Loan
45,42000,2000.0,1,1,3,1800,1,0.5,8000,Agri Term Loan
53,30000,2000.0,0,1,3,1800,0,0.5,8000,Kisan Power
53,48000,2500.0,1,1,3,250,1,1.0,9500,Mahabank Kisan All Purpose Term Loan
25,30000,1500.0,1,1,3,1800,0,0.5,8000,Agri Term Loan
23,30000,1500.0,1,1,3,1800,1,0.5,8000,Agri Loan
37,30000,1500.0,1,1,3,1800,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
36,42000,2000.0,0,1,3,1800,1,0.5,8000,Agri Term Loan
28,24000,3200.0,2,1,2,500,1,1.0,12000,Agri Loan
23,42000,2000.0,1,1,3,1800,0,0.5,8000,Agri Loan
29,30000,1000.0,0,1,2,1800,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
26,50000,1500.0,0,1,3,250,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
35,36000,4500.0,3,1,2,200,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
35,36000,800.0,1,1,2,1000,0,0.5,10000,Agri Loan
30,24000,3500.0,4,1,2,300,1,1.0,10000,Agri Term Loan
30,24000,3500.0,2,1,2,400,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
40,60000,4000.0,0,1,3,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
39,24000,1000.0,2,1,1,900,0,0.5,10000,Agri Term Loan
31,50000,800.0,3,1,1,460,0,0.5,10000,Agri Term Loan
35,40000,800.0,3,1,1,700,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
41,35000,1000.0,2,1,1,750,0,0.5,10000,Kisan Power
39,25000,800.0,4,1,1,710,1,1.0,10000,Agri Loan
28,50000,800.0,2,1,2,960,0,0.5,10000,Agri Term Loan
40,50000,1000.0,0,1,1,500,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
39,50000,800.0,2,1,2,600,0,0.5,10000,Agri Term Loan
40,36000,800.0,3,1,1,600,1,0.5,10000,Kisan Power
59,50000,1000.0,0,1,1,600,0,0.5,10000,Agri Loan
30,48000,3200.0,1,1,3,300,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
23,50000,800.0,1,1,1,500,0,0.5,10000,Agri Term Loan
37,60000,3500.0,2,1,4,700,1,1.0,15000,Kisan Power
34,36000,1500.0,0,1,2,1000,1,1.0,12000,Agri Term Loan
23,18000,2200.0,0,1,2,200,1,1.0,10000,Agri Term Loan
40,50000,800.0,3,1,1,600,0,0.5,10000,Kisan Power
44,36000,2000.0,1,1,4,1700,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
41,50000,800.0,3,1,2,600,0,0.5,10000,Agri Term Loan
54,50000,1000.0,0,1,2,1000,0,0.5,10000,Agri Loan
59,36000,2000.0,0,1,2,1500,1,1.0,12000,Agri Term Loan
32,60000,3500.0,2,1,4,600,1,1.0,10000,Agri Term Loan
25,60000,3500.0,1,1,3,700,1,1.0,15000,Agri Term Loan
35,60000,4000.0,1,1,2,150,0,1.0,12000,Kisan Power
48,60000,3500.0,2,1,4,700,1,1.0,10000,Kisan Power
33,60000,3500.0,1,1,3,900,1,1.0,15000,Kisan Power
52,60000,3500.0,0,1,2,700,1,1.0,13000,Agri Term Loan
40,108000,5000.0,2,1,4,250,1,1.0,12000,Kisan Power
44,60000,3500.0,2,1,4,700,1,1.0,8000,Agri Term Loan
41,50000,1000.0,3,1,2,400,0,1.0,10000,Kisan Power
20,60000,3500.0,0,1,2,700,1,1.0,8000,Agri Term Loan
24,36000,3000.0,0,1,2,200,1,1.0,8000,Agri Loan
24,60000,3500.0,0,1,2,900,1,1.0,8000,Agri Term Loan
27,60000,3500.0,2,1,4,900,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
56,50000,2000.0,2,1,2,650,0,1.0,10000,Mahabank Kisan All Purpose Term Loan
36,60000,3500.0,2,1,4,700,1,1.0,8000,Kisan Power
30,60000,3500.0,2,1,4,700,1,1.0,14000,Agri Term Loan
30,60000,3500.0,2,1,4,700,1,1.0,14000,Agri Loan
40,60000,4000.0,1,1,4,600,1,1.0,13000,Agri Term Loan
27,60000,3500.0,0,1,2,900,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
28,50000,800.0,2,1,2,300,0,0.5,10000,Agri Term Loan
50,60000,3500.0,0,1,3,700,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
40,50000,1000.0,3,1,1,400,0,0.5,10000,Agri Term Loan
30,36000,800.0,1,1,1,250,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
31,50000,800.0,1,1,2,300,0,0.5,10000,Agri Term Loan
36,60000,3500.0,2,1,4,700,1,1.0,10000,Agri Loan
22,60000,3500.0,1,1,3,600,1,1.0,15000,Kisan Power
33,60000,3500.0,2,1,4,700,1,1.0,6000,Mahabank Kisan All Purpose Term Loan
31,60000,3500.0,2,1,4,700,1,1.0,7000,Kisan Power
38,54000,3000.0,1,1,3,750,1,1.0,11000,Kisan Power
28,54000,3200.0,1,1,3,650,1,1.0,4000,Mahabank Kisan All Purpose Term Loan
42,12000,3500.0,0,1,4,300,1,1.0,8000,Agri Loan
21,30000,1300.0,2,1,7,200,1,1.0,12000,Kisan Power
45,12000,3000.0,0,1,3,600,1,1.0,8000,Kisan Power
45,12000,4000.0,0,1,4,500,1,1.0,8000,Agri Loan
45,12000,4000.0,0,1,4,500,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,18000,4000.0,3,1,5,100,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
40,18000,4000.0,3,1,5,100,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
39,24000,1200.0,2,1,4,200,1,1.0,12000,Agri Term Loan
25,42000,2500.0,2,1,2,100,1,1.0,8000,Kisan Power
25,42000,2500.0,2,1,2,100,1,1.0,8000,Agri Term Loan
28,24000,1200.0,1,1,3,200,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
26,36000,2000.0,2,1,2,100,1,1.0,8000,Kisan Power
26,36000,2000.0,2,1,2,100,1,1.0,8000,Agri Loan
40,24000,2000.0,0,1,2,600,1,1.0,8000,Agri Loan
40,24000,2000.0,0,1,2,600,1,1.0,8000,Agri Term Loan
41,30000,1300.0,2,1,5,200,0,0.5,8000,Kisan Power
30,60000,3500.0,2,1,2,600,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
56,36000,2000.0,0,1,2,1500,1,1.0,12000,Agri Loan
34,30000,2000.0,1,1,4,1500,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
37,36000,2000.0,2,1,4,1600,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
39,36000,2000.0,2,1,4,1300,1,1.0,12000,Agri Loan
39,30000,2000.0,0,1,4,1200,1,1.0,12000,Agri Term Loan
51,36000,2000.0,0,1,4,1400,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
44,96000,4000.0,1,1,3,200,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
27,36000,2000.0,2,1,4,1600,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
31,36000,2000.0,1,1,3,1700,1,1.0,12000,Agri Loan
38,60000,3800.0,1,1,2,400,1,1.0,10000,Kisan Power
21,30000,2000.0,1,1,3,1400,1,1.0,12000,Agri Term Loan
43,36000,2000.0,2,1,4,1200,1,1.0,12000,Kisan Power
22,24000,3000.0,1,1,2,300,0,1.0,10000,Agri Loan
39,36000,2000.0,1,1,3,1600,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
46,36000,2000.0,2,1,4,1400,1,1.0,12000,Agri Loan
46,36000,2000.0,1,1,4,1700,1,1.0,12000,Agri Loan
43,36000,2500.0,1,1,4,1900,1,1.0,12000,Agri Term Loan
30,36000,2000.0,1,1,3,1500,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
45,36000,4500.0,2,1,3,1000,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
40,48000,2700.0,1,1,2,200,1,1.0,10000,Agri Term Loan
27,96000,4000.0,2,1,4,150,0,1.0,7000,Mahabank Kisan All Purpose Term Loan
39,24000,1200.0,2,1,7,200,0,0.5,12000,Agri Term Loan
38,96000,4000.0,2,1,4,360,0,1.0,11500,Kisan Power
40,96000,4000.0,2,1,4,360,1,1.0,9000,Agri Loan
37,108000,8000.0,2,1,4,200,0,1.0,7000,Kisan Power
36,24000,4000.0,0,1,2,800,1,1.0,12000,Agri Term Loan
27,30000,4000.0,2,1,2,700,1,1.0,12000,Kisan Power
25,30000,1200.0,2,1,5,100,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
32,30000,1300.0,2,1,4,200,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
40,24000,3500.0,0,1,3,800,1,1.0,12000,Agri Term Loan
35,24000,1200.0,1,1,3,200,0,0.5,12000,Agri Term Loan
44,24000,1300.0,0,1,3,200,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
45,30000,1200.0,0,1,2,200,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
36,24000,1200.0,3,1,5,200,0,0.5,8000,Mahabank Kisan All Purpose Term Loan
41,24000,1200.0,1,1,6,200,0,0.5,8000,Agri Loan
35,24000,1200.0,1,1,3,100,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
57,24000,1200.0,0,1,3,3,0,0.5,12000,Agri Term Loan
38,18000,3800.0,3,1,2,900,1,1.0,8000,Agri Loan
36,24000,1300.0,1,1,3,200,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
27,24000,4000.0,4,1,2,600,1,1.0,12000,Agri Term Loan
38,48000,3000.0,1,1,2,200,0,1.0,15000,Mahabank Kisan All Purpose Term Loan
51,24000,1200.0,0,1,9,200,0,0.5,12000,Mahabank Kisan All Purpose Term Loan
29,24000,1300.0,1,1,3,200,0,0.5,10000,Agri Term Loan
31,108000,8000.0,2,1,4,120,0,1.0,12000,Kisan Power
54,24000,1800.0,0,1,2,200,0,0.5,8000,Agri Loan
20,24000,1300.0,0,1,3,200,0,0.5,8000,Agri Term Loan
39,24000,1200.0,3,1,5,200,0,0.5,5000,Kisan Power
43,108000,8000.0,1,1,3,250,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
32,60000,3300.0,2,1,2,200,1,1.0,15000,Agri Term Loan
35,40000,3000.0,3,1,5,200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
45,48000,2500.0,0,1,2,300,1,1.0,15000,Agri Term Loan
46,30000,2500.0,0,1,2,300,1,1.0,15000,Agri Term Loan
20,48000,3000.0,1,1,3,250,1,1.0,8000,Kisan Power
25,40000,3000.0,1,1,3,250,1,1.0,8000,Agri Term Loan
40,48000,3000.0,2,1,4,300,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
48,24000,3500.0,0,1,2,300,1,1.0,8000,Agri Term Loan
40,48000,3000.0,1,1,4,320,1,1.0,8000,Agri Term Loan
28,48000,3000.0,1,1,4,320,1,1.0,8000,Agri Term Loan
40,48000,3000.0,3,1,5,200,1,1.0,8000,Kisan Power
30,48000,3000.0,2,1,4,230,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
25,48000,3000.0,2,1,4,200,1,1.0,8000,Mahabank Kisan All Purpose Term Loan
30,36000,5000.0,0,1,2,300,1,1.0,8000,Kisan Power
48,36000,5000.0,2,1,2,200,1,1.0,8000,Agri Term Loan
28,96000,4000.0,1,1,4,150,0,1.0,7000,Agri Loan
45,36000,4000.0,0,1,3,1000,1,1.0,8000,Agri Loan
30,36000,2200.0,2,1,2,400,1,1.0,8000,Agri Term Loan
24,12000,2800.0,2,1,2,200,1,1.0,8000,Agri Term Loan
30,24000,4000.0,3,1,2,200,1,1.0,8000,Agri Term Loan
45,18000,3500.0,0,1,2,300,1,1.0,8000,Kisan Power
45,36000,4000.0,0,1,2,400,1,1.0,15000,Agri Term Loan
37,36000,4000.0,2,1,2,1000,1,1.0,15000,Agri Term Loan
40,36000,4500.0,2,1,2,300,1,1.0,15000,Agri Loan
37,48000,3000.0,2,1,2,300,1,1.0,8000,Kisan Power
33,24000,3500.0,3,1,2,200,1,1.0,12000,Agri Term Loan
35,60000,3800.0,4,1,2,400,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
26,48000,2800.0,2,1,2,400,1,1.0,12000,Kisan Power
47,24000,2500.0,0,1,2,300,1,1.0,12000,Agri Loan
40,24000,4000.0,1,1,3,400,1,1.0,12000,Mahabank Kisan All Purpose Term Loan
38,60000,3200.0,4,1,2,1000,1,1.0,15000,Agri Term Loan
35,60000,3000.0,3,1,2,400,1,1.0,15000,Agri Term Loan
30,36000,4000.0,4,1,2,400,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
35,60000,3200.0,2,1,2,600,1,1.0,15000,Agri Loan
35,48000,5000.0,4,1,3,1000,1,1.0,15000,Mahabank Kisan All Purpose Term Loan
35,24000,3500.0,0,1,2,1000,1,1.0,10000,Agri Term Loan
36,36000,800.0,4,1,1,300,0,0.5,10000,Agri Term Loan
37,50000,900.0,2,1,1,400,0,0.5,10000,Mahabank Kisan All Purpose Term Loan
24,40000,1000.0,1,1,2,500,1,1.0,10000,Mahabank Kisan All Purpose Term Loan
23,48000,2000.0,1,1,2,300,0,0.5,8000,Agri Loan
30,30000,3500.0,2,1,2,200,1,1.0,12000,Kisan Power
35,48000,2000.0,2,1,2,300,0,0.5,8000,Agri Term Loan
45,48000,1000.0,1,1,2,250,0,0.5,8000,Mahabank Kisan All Purpose Term Loan
35,24000,3800.0,3,1,2,300,1,1.0,12000,Agri Term Loan
28,48000,2000.0,1,1,2,300,0,0.5,8000,Kisan Power
45,14400,4500.0,0,1,3,600,1,0.5,10000,Agri Term Loan
23,48000,2000.0,0,1,2,300,0,0.5,8000,Agri Loan
25,14400,4200.0,2,1,4,350,1,0.5,10000,Agri Loan
26,14400,4300.0,2,1,4,590,1,0.5,10000,Agri Loan
25,18000,4000.0,1,1,3,530,1,0.5,10000,Agri Term Loan
45,48000,2000.0,1,1,2,300,0,0.5,8000,Agri Term Loan
33,14400,4200.0,2,1,4,350,1,0.5,10000,Agri Loan
26,14400,4400.0,2,1,4,380,1,0.5,8000,Kisan Power
50,48000,2000.0,0,1,2,300,0,0.5,8000,Agri Term Loan
27,14400,4300.0,2,1,4,370,1,0.5,10000,Agri Loan
29,14400,4400.0,2,1,4,430,1,0.5,10000,Mahabank Kisan All Purpose Term Loan
36,14400,5300.0,1,1,4,800,1,0.5,8000,Agri Term Loan
26,14400,4300.0,2,1,4,400,1,0.5,10000,Agri Term Loan
23,14400,4400.0,2,1,4,600,1,0.5,10000,Agri Term Loan
47,48000,2000.0,0,1,2,300,0,0.5,8000,Agri Term Loan
41,14400,4500.0,0,1,3,600,1,0.5,10000,Agri Term Loan
30,15600,4100.0,2,1,4,600,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
33,18000,4500.0,1,1,3,300,1,0.5,12000,Agri Loan
34,18000,4400.0,2,1,4,600,1,0.5,10000,Agri Term Loan
35,60000,3000.0,2,1,2,600,1,1.0,12000,Kisan Power
23,14400,4100.0,2,1,4,350,1,0.5,10000,Agri Term Loan
23,15600,4300.0,1,1,3,750,1,0.5,12000,Agri Loan
33,15600,4500.0,2,1,4,300,1,0.5,12000,Mahabank Kisan All Purpose Term Loan
29,18000,4200.0,2,1,3,300,1,0.5,10000,Kisan Power
38,12000,4500.0,0,1,3,650,1,0.5,8000,Agri Term Loan
44,14400,4000.0,1,1,4,600,1,0.5,8000,Agri Term Loan
34,48000,2500.0,3,1,2,400,1,1.0,12000,Agri Term Loan
23,19200,3800.0,2,1,4,350,1,0.5,15000,Agri Loan
26,20400,4200.0,2,1,4,450,1,0.5,15000,Agri Term Loan
36,42000,3200.0,1,1,2,400,1,1.0,12000,Agri Term Loan
36,24000,4300.0,2,1,4,480,1,0.5,15000,Agri Term Loan
21,14200,3700.0,2,1,4,400,1,0.5,15000,Mahabank Kisan All Purpose Term Loan
58,48000,2500.0,0,1,2,300,0,0.5,8000,Agri Term Loan
27,30000,2500.0,1,1,2,600,0,0.5,8000,Agri Term Loan
48,48000,2500.0,0,1,2,300,0,0.5,8000,Agri Term Loan
26,48000,3000.0,1,1,2,500,0,0.5,8000,Agri Term Loan
29,19200,3800.0,3,1,5,350,1,0.5,15000,Mahabank Kisan All Purpose Term Loan
29,19200,4300.0,3,1,5,300,1,0.5,15000,Agri Term Loan
29,19200,4100.0,3,1,5,300,1,0.5,15000,Agri Loan
48,24000,3800.0,0,1,4,600,1,0.5,15000,Agri Loan
34,48000,2500.0,0,1,2,600,0,0.5,8000,Kisan Power
29,19200,3700.0,2,1,4,300,1,0.5,15000,Kisan Power
29,20400,3900.0,2,1,4,450,1,0.5,15000,Agri Term Loan
22,12000,3800.0,1,1,3,350,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
31,12000,3700.0,2,1,4,500,1,0.5,8000,Agri Term Loan
